Transaction Time,Device IP,TransactionID,Location,Type,Purpose,Amount Spikes,Debited Amt,Credited Amt,Total Amt,FRAUD,Amount_Spike_Flag,hour,is_night,time_gap_sec,prev_balance,balance_drain_pct,lat,lon,prev_lat,prev_lon,travel_speed_kmh,impossible_travel_flag,ip_change_flag,location_change_flag,velocity_1h,debit_zscore,timegap_zscore,velocity_zscore,anomaly_score,rule_score,rule_score_norm,anomaly_score_norm,final_risk,decision,predicted_fraud
2019-01-27 11:26:16,49.207.45.128,TXN443177880,MG Road,Debit,Bank Charges,No,77,0,173338,0,0,11,0,14461.0,173415.0,0.00044402156676181414,12.9758,77.6046,12.9758,77.6046,0.0,0,0,0,1.0,-0.4263334240106276,-0.21410561795778285,-0.5109123536749547,-0.20396712917218934,0,0.0,0.28234275473713516,0.1694056528422811,ALLOW,0
2019-01-27 14:10:13,49.207.45.128,TXN360661628,Malleshwaram,Debit,Transport,No,126,0,173212,0,0,14,0,9837.0,173338.0,0.0007269035064440573,13.0031,77.5713,12.9758,77.6046,1.7255936075113425,0,0,1,1.0,-0.3731431123792491,-0.3499721813817099,-0.5109123536749547,-0.31804949393817017,20,0.14285714285714285,0.013773907035130699,0.06540720136393556,ALLOW,0
2019-01-27 14:36:06,172.18.5.67,TXN565034798,Indiranagar,Debit,Food & Drink,No,959,0,172253,0,0,14,0,1553.0,173212.0,0.005536567905225966,12.9784,77.6408,13.0031,77.5713,18.58066751170407,0,1,1,2.0,0.5310921853541867,-0.5933801855780358,1.4320291815369501,-0.1705467647567635,40,0.2857142857142857,0.36101984719786684,0.3308976226044344,OTP_REQUIRED,0
2019-01-27 16:13:17,49.207.45.128,TXN125529102,HSR Layout,Debit,Fuel,No,1409,0,170844,0,0,16,0,5831.0,172253.0,0.008179828508066624,12.9116,77.6474,12.9784,77.6408,4.607072147120311,0,1,1,1.0,1.019574639111745,-0.4676801080850515,-0.5109123536749547,-0.22270452837097254,40,0.2857142857142857,0.23823180277648395,0.25722479595160463,ALLOW,0
2019-01-27 16:51:28,49.207.45.128,TXN560089218,MG Road,Debit,Service Charges,No,159,0,170685,0,0,16,0,2291.0,170844.0,0.0009306735969656528,12.9758,77.6046,12.9116,77.6474,13.377328389125944,0,0,1,2.0,-0.3373210657703615,-0.5716955999796669,1.4320291815369501,-0.2840892517151946,20,0.14285714285714285,0.09372196158514709,0.1133760340939454,ALLOW,0
2019-01-28 06:53:15,192.168.1.105,TXN209957428,Malleshwaram,Debit,Groceries,No,2959,0,167726,0,0,6,0,50507.0,170685.0,0.01733602835632891,13.0031,77.5713,12.9758,77.6046,0.3360853805826732,0,1,1,1.0,2.702125313165557,0.8450306591137728,-0.5109123536749547,-0.09955364150334911,40,0.2857142857142857,0.5281494587381554,0.4311753895286075,OTP_REQUIRED,0
2019-01-28 10:13:50,49.207.45.128,TXN510095309,HSR Layout,Debit,Transport,No,100,0,167626,0,0,10,0,12035.0,167726.0,0.0005962104861500304,12.9116,77.6474,13.0031,77.5713,3.917558637544876,0,1,1,1.0,-0.4013665430407969,-0.28538855110364075,-0.5109123536749547,-0.2607731144166551,40,0.2857142857142857,0.1486120240411262,0.20345292871039,ALLOW,0
2019-01-28 12:46:46,49.207.45.128,TXN195344441,MG Road,Debit,Service Charges,No,133,0,167493,0,0,12,0,9176.0,167626.0,0.0007934329996539916,12.9758,77.6046,12.9116,77.6474,3.339958515637264,0,0,1,1.0,-0.3655444964319093,-0.3693942831168344,-0.5109123536749547,-0.31811837111778285,20,0.14285714285714285,0.013611758706600804,0.06530991236681763,ALLOW,0
2019-01-28 13:54:34,49.207.45.128,TXN308934224,HSR Layout,Debit,Transport,No,115,0,167378,0,0,13,0,4068.0,167493.0,0.0006865958577373383,12.9116,77.6474,12.9758,77.6046,7.533790398104116,0,0,1,1.0,-0.3850837945822116,-0.5194821736811551,-0.5109123536749547,-0.3210895617640454,20,0.14285714285714285,0.006617082098988427,0.0611131064022502,ALLOW,0
2019-01-28 14:34:10,49.207.45.128,TXN106564643,Malleshwaram,Debit,Bank Charges,No,46,0,167332,0,0,14,0,2376.0,167378.0,0.0002748270382009583,13.0031,77.5713,12.9116,77.6474,19.84335782948341,0,0,1,2.0,-0.45998443749170387,-0.5691980528579036,1.4320291815369501,-0.281117936329142,20,0.14285714285714285,0.1007169318509576,0.1175730162534317,ALLOW,0
2019-01-28 19:29:11,49.207.45.128,TXN420109007,Malleshwaram,Debit,Service Charges,No,209,0,167123,0,0,19,0,17701.0,167332.0,0.0012490139363660268,13.0031,77.5713,13.0031,77.5713,0.0,0,0,0,1.0,-0.2830452375750772,-0.11890499825762638,-0.5109123536749547,-0.20120496193099463,0,0.0,0.2888453555085131,0.17330721330510784,ALLOW,0
2019-01-28 23:13:28,49.207.45.128,TXN305184197,Indiranagar,Debit,Transport,No,221,0,166902,0,0,23,0,13457.0,167123.0,0.0013223793254070356,12.9784,77.6408,13.0031,77.5713,2.1442949131066675,0,0,1,1.0,-0.270019038808209,-0.24360605690190543,-0.5109123536749547,-0.2734767292990973,20,0.14285714285714285,0.11870560320538878,0.12836621906609041,ALLOW,0
2019-01-29 07:38:36,49.207.45.128,TXN448168525,Malleshwaram,Debit,Service Charges,No,100,0,166802,0,0,7,0,30308.0,166902.0,0.0005991539945596817,13.0031,77.5713,12.9784,77.6408,0.95208448745138,0,0,1,1.0,-0.4013665430407969,0.25152531426085284,-0.5109123536749547,-0.2933831813614909,20,0.14285714285714285,0.0718425065015371,0.1002483610437794,ALLOW,0
2019-01-29 10:11:39,49.207.45.128,TXN810277294,Koramangala,Debit,Bank Charges,No,167,0,166635,0,0,10,0,9183.0,166802.0,0.0010011870361266652,12.9352,77.6245,13.0031,77.5713,3.7239834737482482,0,0,1,1.0,-0.32863693325911597,-0.36918860276563037,-0.5109123536749547,-0.31367051042107735,20,0.14285714285714285,0.02408276204268737,0.07159251436846956,ALLOW,0
2019-01-29 11:57:49,172.19.8.90,TXN965799876,Jayanagar,Debit,Entertainment,No,1264,0,165371,0,0,11,0,6370.0,166635.0,0.0075854412338344284,12.925,77.5938,12.9352,77.6245,1.9865736620675667,0,1,1,1.0,0.8621747373454207,-0.4518427210423403,-0.5109123536749547,-0.21934577576576414,40,0.2857142857142857,0.24613886465013401,0.26196903307579467,ALLOW,0
2019-01-29 14:31:40,49.207.45.128,TXN347467232,Jayanagar,Debit,Service Charges,No,201,0,165170,0,0,14,0,9231.0,165371.0,0.0012154488997466303,12.925,77.5938,12.925,77.5938,0.0,0,1,0,1.0,-0.29172937008632266,-0.3677782232145169,-0.5109123536749547,-0.16059643058311834,20,0.14285714285714285,0.3844445876364753,0.28780960972474234,ALLOW,0
2019-01-29 14:59:37,49.207.45.128,TXN311478571,Jayanagar,Debit,Transport,No,31,0,165139,0,0,14,0,1677.0,165170.0,0.00018768541502694195,12.925,77.5938,12.925,77.5938,0.0,0,0,0,2.0,-0.47626718595028916,-0.5897367050709929,1.4320291815369501,-0.16916963886953318,0,0.0,0.3642618304214153,0.21855709825284916,ALLOW,0
2019-01-29 18:13:57,49.207.45.128,TXN892327558,MG Road,Debit,Service Charges,No,35,0,165104,0,0,18,0,11660.0,165139.0,0.00021194266648096453,12.9758,77.6046,12.925,77.5938,1.7810651650648774,0,0,1,1.0,-0.47192511969466644,-0.2964071413467144,-0.5109123536749547,-0.3173157072106336,20,0.14285714285714285,0.015501362950668323,0.06644367491325813,ALLOW,0
2019-01-29 19:30:50,49.207.45.128,TXN413543627,BTM Layout,Debit,Bank Charges,No,206,0,164898,0,0,19,0,4613.0,165104.0,0.0012476984203895725,,,12.9758,77.6046,0.0,0,0,1,1.0,-0.2863017872667942,-0.5034684891945548,-0.5109123536749547,-0.3135047678518275,20,0.14285714285714285,0.024472947597921166,0.07182662570160984,ALLOW,0
2019-01-30 10:26:54,49.207.45.128,TXN728154520,BTM Layout,Debit,Bank Charges,No,179,0,164719,0,0,10,0,53764.0,164898.0,0.0010855195332872443,,,,,0.0,0,0,0,1.0,-0.31561073449224775,0.940730788238282,-0.5109123536749547,-0.16126262977438544,0,0.0,0.38287624401469267,0.2297257464088156,ALLOW,0
2019-01-30 12:29:36,49.207.45.128,TXN677244030,MG Road,Debit,Fuel,No,953,0,163766,0,0,12,0,7362.0,164719.0,0.005785610646009264,12.9758,77.6046,,,0.0,0,0,1,1.0,0.5245790859707526,-0.42269487698599606,-0.5109123536749547,-0.2668522218939699,20,0.14285714285714285,0.13430079466235087,0.13772333394026767,ALLOW,0
2019-01-30 14:48:17,49.207.45.128,TXN307872878,Whitefield,Debit,Transport,No,198,0,163568,0,0,14,0,8321.0,163766.0,0.0012090421699253813,12.9698,77.75,12.9758,77.6046,6.822395202962784,0,0,1,1.0,-0.29498591977803973,-0.39451666887104236,-0.5109123536749547,-0.31716259804935,20,0.14285714285714285,0.015861807363815945,0.06665994156114671,ALLOW,0
2019-01-30 18:03:14,49.207.45.128,TXN717320431,Jayanagar,Debit,Transport,No,611,0,162957,0,0,18,0,11697.0,163568.0,0.0037354494766702532,12.925,77.5938,12.9698,77.75,5.430582382081001,0,0,1,1.0,0.15333242111500825,-0.2953199737760645,-0.5109123536749547,-0.28391758332633793,20,0.14285714285714285,0.09412609750463538,0.11361851564563837,ALLOW,0
2019-01-30 22:26:54,49.207.45.128,TXN755579632,MG Road,Debit,Service Charges,No,200,0,162757,0,0,22,0,15820.0,162957.0,0.0012273176359407696,12.9758,77.6046,12.925,77.5938,1.3127193315206365,0,0,1,1.0,-0.29281488665022837,-0.17417424691688388,-0.5109123536749547,-0.29150104435094476,20,0.14285714285714285,0.07627336984467148,0.10290687904966003,ALLOW,0
2019-01-30 22:43:11,49.207.45.128,TXN576964367,HSR Layout,Debit,Fuel,Yes,4428,0,158329,0,1,22,0,977.0,162757.0,0.02720620311261574,12.9116,77.6474,12.9758,77.6046,31.368945076241083,0,0,1,2.0,4.296749145543009,-0.610304740191397,1.4320291815369501,0.032301057426114554,60,0.42857142857142855,0.8385573349092198,0.6745629723741033,OTP_REQUIRED,1
2019-01-31 06:34:16,49.207.45.128,TXN537584604,Koramangala,Debit,Transport,No,55,0,158274,0,0,6,0,28265.0,158329.0,0.000347377928238036,12.9352,77.6245,12.9116,77.6474,0.4600377623490635,0,0,1,1.0,-0.4502147884165527,0.1914960346165875,-0.5109123536749547,-0.2814741869135304,20,0.14285714285714285,0.09987825876473068,0.11706981240169555,ALLOW,0
2019-01-31 09:22:57,49.207.45.128,TXN144040566,Koramangala,Debit,Service Charges,No,114,0,158160,0,0,9,0,10121.0,158274.0,0.0007202699116721635,12.9352,77.6245,12.9352,77.6245,0.0,0,0,0,1.0,-0.3861693111461173,-0.3416274357042888,-0.5109123536749547,-0.199477811900295,0,0.0,0.2929113537415003,0.17574681224490016,ALLOW,0
2019-01-31 09:28:45,49.207.45.128,TXN601532199,BTM Layout,Debit,Groceries,No,2415,0,155745,0,0,9,0,348.0,158160.0,0.015269347496206374,,,12.9352,77.6245,0.0,0,0,1,2.0,2.111604302400864,-0.628786588892446,1.4320291815369501,-0.12794667621264066,20,0.14285714285714285,0.4613075359722683,0.33392737872621814,OTP_REQUIRED,0
2019-01-31 10:22:37,49.207.45.128,TXN140193299,Malleshwaram,Debit,Transport,Yes,489,0,155256,0,1,10,0,3232.0,155745.0,0.0031397476644515073,13.0031,77.5713,,,0.0,0,0,1,3.0,0.02089940031851466,-0.5440462841963807,3.374970716748855,-0.025076514210599088,50,0.35714285714285715,0.7034809948454259,0.5649457397643984,OTP_REQUIRED,0
2019-01-31 11:07:59,49.207.45.128,TXN420211733,BTM Layout,Debit,Groceries,No,2293,0,152963,0,0,11,0,2722.0,155256.0,0.01476915545937033,,,13.0031,77.5713,0.0,0,0,1,2.0,1.9791712816043707,-0.5590315669269609,1.4320291815369501,-0.14840647576143517,20,0.14285714285714285,0.4131417673163902,0.30502791753269126,OTP_REQUIRED,0
2019-01-31 15:32:58,49.207.45.128,TXN538842489,Jayanagar,Debit,Service Charges,No,129,0,152834,0,0,15,0,15899.0,152963.0,0.0008433412001595158,12.925,77.5938,,,0.0,0,0,1,1.0,-0.369886562687532,-0.1718529972390097,-0.5109123536749547,-0.31375470002283595,20,0.14285714285714285,0.02388456572742708,0.07147359657931339,ALLOW,0
2019-01-31 18:40:34,49.207.45.128,TXN224907100,Malleshwaram,Debit,Bank Charges,No,259,0,152575,0,0,18,0,11256.0,152834.0,0.0016946490964052502,13.0031,77.5713,12.925,77.5938,2.8848877279267504,0,0,1,1.0,-0.22876940937979293,-0.30827783590191915,-0.5109123536749547,-0.311850325912001,20,0.14285714285714285,0.028367778900555342,0.07416352448319034,ALLOW,0
2019-01-31 19:58:14,49.207.45.128,TXN758151240,HSR Layout,Debit,Service Charges,No,35,0,152540,0,0,19,0,4660.0,152575.0,0.00022939537932164508,12.9116,77.6474,13.0031,77.5713,10.11755755426021,0,0,1,1.0,-0.47192511969466644,-0.5020874925507562,-0.5109123536749547,-0.31759716646190644,20,0.14285714285714285,0.01483876109327808,0.066046113798824,ALLOW,0
2019-02-01 09:30:00,10.20.30.45,TXN362638883,Jayanagar,Credit,Salary,No,0,80000,232540,0,0,9,0,48706.0,152540.0,-0.5244526025960404,12.925,77.5938,12.9116,77.6474,0.44327339178100456,0,1,1,1.0,-0.5099181994313654,0.7921120430397044,-0.5109123536749547,-0.1146166093229265,40,0.2857142857142857,0.492688728952489,0.40989895165720763,OTP_REQUIRED,0
2019-02-02 06:20:33,49.207.45.128,TXN620778513,Jayanagar,Debit,Transport,No,141,0,232399,0,0,6,0,75033.0,232540.0,0.0006063472950890169,12.925,77.5938,12.925,77.5938,0.0,0,1,0,1.0,-0.3568603639206638,1.5656758439181055,-0.5109123536749547,-0.07877724866627778,20,0.14285714285714285,0.5770605406139787,0.40337918151124436,OTP_REQUIRED,0
2019-02-02 10:52:34,49.207.45.128,TXN732444651,Indiranagar,Debit,Transport,No,118,0,232281,0,0,10,0,16321.0,232399.0,0.0005077474515811169,12.9784,77.6408,12.925,77.5938,1.7255416333357099,0,0,1,1.0,-0.3818272448904945,-0.15945341035213748,-0.5109123536749547,-0.30895847755918104,20,0.14285714285714285,0.0351756705623295,0.07824825948025484,ALLOW,0
2019-02-02 15:05:32,49.207.45.128,TXN687066360,Koramangala,Debit,Transport,No,252,0,232029,0,0,15,0,15178.0,232281.0,0.0010848928668294006,12.9352,77.6245,12.9784,77.6408,1.213932776544434,0,0,1,1.0,-0.23636802532713272,-0.193038073413026,-0.5109123536749547,-0.3128047507448234,20,0.14285714285714285,0.026120904214050594,0.0728153996712875,ALLOW,0
2019-02-02 15:54:54,49.207.45.128,TXN905221926,Whitefield,Debit,Service Charges,No,23,0,232006,0,0,15,0,2962.0,232029.0,9.912554034194001e-05,12.9698,77.75,12.9352,77.6245,17.17793173741179,0,0,1,2.0,-0.48495131846153466,-0.5519796691713937,1.4320291815369501,-0.28025651009547803,20,0.14285714285714285,0.1027448723782248,0.11878978056979202,ALLOW,0
2019-02-02 19:49:45,49.207.45.128,TXN646975512,Malleshwaram,Debit,Bank Charges,No,167,0,231839,0,0,19,0,14091.0,232006.0,0.0007198089704576606,13.0031,77.5713,12.9698,77.75,5.036368312983164,0,0,1,1.0,-0.32863693325911597,-0.2249772936642822,-0.5109123536749547,-0.3100354675468548,20,0.14285714285714285,0.03264025713038084,0.07672701142108565,ALLOW,0
2019-02-02 22:10:23,49.207.45.128,TXN212428867,HSR Layout,Debit,Service Charges,No,244,0,231595,0,0,22,0,8438.0,231839.0,0.0010524545050660157,12.9116,77.6474,13.0031,77.5713,5.587558450207701,0,0,1,1.0,-0.24505215783837822,-0.39107886871520336,-0.5109123536749547,-0.29411193204515373,20,0.14285714285714285,0.07012690627029311,0.09921900090503301,ALLOW,0
2019-02-03 14:41:06,49.207.45.128,TXN769702361,Malleshwaram,Debit,Transport,No,263,0,231332,0,0,14,0,59443.0,231595.0,0.0011356031002396425,13.0031,77.5713,12.9116,77.6474,0.7931601400140064,0,0,1,1.0,-0.2244273431241702,1.1075963188793896,-0.5109123536749547,-0.2719489487535135,20,0.14285714285714285,0.12230225253423695,0.1305242086633993,ALLOW,0
2019-02-04 07:56:23,49.207.45.128,TXN464466763,Jayanagar,Debit,Bank Charges,No,25,0,231307,0,0,7,0,62117.0,231332.0,0.00010806978714574724,12.925,77.5938,13.0031,77.5713,0.5227602148452678,0,0,1,1.0,-0.48278028533372325,1.1861662130393336,-0.5109123536749547,-0.26638071557603027,20,0.14285714285714285,0.1354107989014199,0.13838933648370907,ALLOW,0
2019-02-04 08:30:06,49.207.45.128,TXN282827252,Whitefield,Debit,Bank Charges,No,47,0,231260,0,0,8,0,2023.0,231307.0,0.00020319315887543394,12.9698,77.75,12.925,77.5938,31.39966491507734,0,0,1,2.0,-0.4588989209277982,-0.5795702191400502,1.4320291815369501,-0.266550471413041,20,0.14285714285714285,0.1350111654468524,0.13814955641096857,ALLOW,0
2019-02-04 09:08:23,49.207.45.128,TXN163541649,HSR Layout,Debit,Entertainment,No,1016,0,230244,0,0,9,0,2297.0,231260.0,0.004393323531955375,12.9116,77.6474,12.9698,77.75,20.162908366352468,0,0,1,2.0,0.5929666294968108,-0.5715193025357778,1.4320291815369501,-0.21335828945359225,20,0.14285714285714285,0.2602344025782805,0.21328349868982543,ALLOW,0
2019-02-04 10:32:11,49.207.45.128,TXN581120050,MG Road,Debit,Transport,No,255,0,229989,0,0,10,0,5028.0,230244.0,0.0011075207171522385,12.9758,77.6046,12.9116,77.6474,6.095357863859892,0,0,1,1.0,-0.23311147563541568,-0.49127458265888657,-0.5109123536749547,-0.31221821598587973,20,0.14285714285714285,0.027501704521528482,0.07364387985577422,ALLOW,0
2019-02-04 12:56:29,49.207.45.128,TXN503007577,Jayanagar,Debit,Transport,No,24,0,229965,0,0,12,0,8658.0,229989.0,0.00010435281687385048,12.925,77.5938,12.9758,77.6046,2.398616288364111,0,0,1,1.0,-0.48386580189762896,-0.38461462910593347,-0.5109123536749547,-0.319400380472735,20,0.14285714285714285,0.010593695608864584,0.06349907450817589,ALLOW,0
2019-02-04 12:59:41,49.207.45.128,TXN369241488,Indiranagar,Debit,Transport,No,204,0,229761,0,0,12,0,192.0,229965.0,0.0008870915139260323,12.9784,77.6408,12.925,77.5938,146.6800260295423,0,0,1,2.0,-0.28847282039460564,-0.6333703224335646,1.4320291815369501,-0.27146602968943456,20,0.14285714285714285,0.12343912427457174,0.13120633170760018,ALLOW,0
2019-02-04 14:29:42,49.207.45.128,TXN884046464,Jayanagar,Debit,Transport,No,103,0,229658,0,0,14,0,5401.0,229761.0,0.00044829192073502465,12.925,77.5938,12.9784,77.6408,5.214324198791357,0,0,1,1.0,-0.3981099933490798,-0.4803147582304426,-0.5109123536749547,-0.31962494062195074,20,0.14285714285714285,0.01006504369462372,0.06318188335963137,ALLOW,0
2019-02-04 17:25:14,49.207.45.128,TXN657927471,Jayanagar,Debit,Bank Charges,No,235,0,229423,0,0,17,0,10532.0,229658.0,0.001023260674568271,12.925,77.5938,12.925,77.5938,0.0,0,0,0,1.0,-0.2548218069135294,-0.32955106079788005,-0.5109123536749547,-0.2165929577285855,0,0.0,0.252619455841375,0.151571673504825,ALLOW,0
2019-02-04 21:24:04,49.207.45.128,TXN288928689,BTM Layout,Debit,Bank Charges,No,47,0,229376,0,0,21,0,14330.0,229423.0,0.00020486176189832755,,,12.925,77.5938,0.0,0,0,1,1.0,-0.4588989209277982,-0.21795477881602993,-0.5109123536749547,-0.2975033385679088,20,0.14285714285714285,0.062142971647498615,0.09442864013135631,ALLOW,0
2019-02-04 22:45:26,49.207.45.128,TXN829176468,BTM Layout,Debit,Transport,No,98,0,229278,0,0,22,0,4882.0,229376.0,0.00042724609375,,,,,0.0,0,0,0,1.0,-0.40353757616860825,-0.4955644871268566,-0.5109123536749547,-0.19627401504161185,0,0.0,0.30045362403343256,0.18027217442005952,ALLOW,0
2019-02-04 23:13:55,49.207.45.128,TXN999063995,MG Road,Debit,Bank Charges,No,168,0,229110,0,0,23,0,1709.0,229278.0,0.0007327349331379373,12.9758,77.6046,,,0.0,0,0,1,2.0,-0.32755141669521026,-0.5887964520369172,1.4320291815369501,-0.24418558483803554,20,0.14285714285714285,0.1876618255971439,0.16973995250114346,ALLOW,0
2019-02-04 23:39:22,49.207.45.128,TXN782989934,HSR Layout,Debit,Service Charges,No,233,0,228877,0,0,23,0,1527.0,229110.0,0.0010169787438348392,12.9116,77.6474,12.9758,77.6046,20.070372848387386,0,0,1,3.0,-0.25699284004134076,-0.5941441411682223,3.374970716748855,-0.16824464739004058,50,0.35714285714285715,0.36643941410221553,0.3627207913184722,OTP_REQUIRED,0
2019-02-05 07:27:49,49.207.45.128,TXN106786582,MG Road,Debit,Service Charges,No,259,0,228618,0,0,7,0,28107.0,228877.0,0.0011316121759722471,12.9758,77.6046,12.9116,77.6474,1.0903852897672301,0,0,1,1.0,-0.22876940937979293,0.18685353526083914,-0.5109123536749547,-0.2912049948454629,20,0.14285714285714285,0.07697031958544084,0.10332504889412164,ALLOW,0
2019-02-05 08:28:47,49.207.45.128,TXN417801997,Jayanagar,Debit,Bank Charges,No,78,0,228540,0,0,8,0,3658.0,228618.0,0.000341180484476288,12.925,77.5938,12.9758,77.6046,5.677206075630528,0,0,1,1.0,-0.425247907446722,-0.531529165680249,-0.5109123536749547,-0.3012956102415421,20,0.14285714285714285,0.0532153338338024,0.08907205744313858,ALLOW,0
2019-02-05 15:06:03,49.207.45.128,TXN403031390,Malleshwaram,Debit,Service Charges,No,32,0,228508,0,0,15,0,23836.0,228540.0,0.000140019252647239,13.0031,77.5713,12.925,77.5938,1.3623215415985694,0,0,1,1.0,-0.47518166938638345,0.061359138119058805,-0.5109123536749547,-0.30829924489131333,20,0.14285714285714285,0.03672761383016003,0.07917942544095316,ALLOW,0
2019-02-05 20:03:05,49.207.45.128,TXN217493546,HSR Layout,Debit,Service Charges,No,264,0,228244,0,0,20,0,17822.0,228508.0,0.0011553206014669071,12.9116,77.6474,13.0031,77.5713,2.64548413213178,0,0,1,1.0,-0.2233418265602645,-0.11534966647252794,-0.5109123536749547,-0.3019015802322748,20,0.14285714285714285,0.05178877976046322,0.08821612499913507,ALLOW,0
2019-02-06 06:13:16,192.168.1.105,TXN195146376,Jayanagar,Credit,Reversal of Charges,No,0,129,228373,0,0,6,0,36611.0,228244.0,-0.0005651846269781462,12.925,77.5938,12.9116,77.6474,0.5897154904287129,0,1,1,1.0,-0.5099181994313654,0.43672577906643506,-0.5109123536749547,-0.220685414250819,40,0.2857142857142857,0.2429851330018948,0.26007679408685114,ALLOW,0
2019-02-06 07:26:22,49.207.45.128,TXN627547983,Koramangala,Debit,Fuel,No,1856,0,226517,0,0,7,0,4386.0,228373.0,0.00812705529988221,12.9352,77.6245,12.925,77.5938,2.885197042264113,0,1,1,1.0,1.5048005431775864,-0.5101384091550287,-0.5109123536749547,-0.1756704408761136,40,0.2857142857142857,0.34895786203307055,0.3236604315055566,OTP_REQUIRED,0
2019-02-06 08:09:25,49.207.45.128,TXN982445899,BTM Layout,Debit,Service Charges,No,25,0,226492,0,0,8,0,2583.0,226517.0,0.00011036699232287202,,,12.9352,77.6245,0.0,0,0,1,2.0,-0.48278028533372325,-0.5631157910437269,1.4320291815369501,-0.2653718186870193,20,0.14285714285714285,0.1377859098617128,0.13981440305988482,ALLOW,0
2019-02-06 11:02:43,172.16.11.35,TXN318042064,Jayanagar,Debit,Food & Drink,No,1249,0,225243,0,0,11,0,10398.0,226492.0,0.00551454356003744,12.925,77.5938,,,0.0,0,1,1,1.0,0.8458919888868354,-0.33348837037807166,-0.5109123536749547,-0.22379896125973953,40,0.2857142857142857,0.23565532585626697,0.25567890979947444,ALLOW,0
2019-02-06 17:15:44,172.18.5.67,TXN158328192,BTM Layout,Debit,Food & Drink,No,547,0,224696,0,0,17,0,22381.0,225243.0,0.0024284883436999152,,,12.925,77.5938,0.0,0,1,1,1.0,0.0838593610250444,0.018607007975932982,-0.5109123536749547,-0.24514874623854205,40,0.2857142857142857,0.18539438357825072,0.22552234443266472,ALLOW,0
2019-02-06 19:58:29,49.207.45.128,TXN503377980,Jayanagar,Debit,Transport,No,99,0,224597,0,0,19,0,9765.0,224696.0,0.00044059529319614055,12.925,77.5938,,,0.0,0,1,1,1.0,-0.40245205960470254,-0.35208775070838,-0.5109123536749547,-0.2568258587891443,40,0.2857142857142857,0.15790451984133555,0.2090284261905156,ALLOW,0
2019-02-06 22:56:53,49.207.45.128,TXN855178982,HSR Layout,Debit,Transport,No,456,0,224141,0,0,22,0,10704.0,224597.0,0.002030303165224825,12.9116,77.6474,12.925,77.5938,2.0170098860319143,0,0,1,1.0,-0.014922646290372949,-0.32449720073972355,-0.5109123536749547,-0.2731548512142761,20,0.14285714285714285,0.11946335771475829,0.12882087177171211,ALLOW,0
2019-02-07 08:26:17,49.207.45.128,TXN573963351,Jayanagar,Debit,Transport,No,212,0,223929,0,0,8,0,34164.0,224141.0,0.0009458332032069099,12.925,77.5938,12.9116,77.6474,0.6319539228452642,0,0,1,1.0,-0.27978868788336014,0.36482580486696503,-0.5109123536749547,-0.2968866588593325,20,0.14285714285714285,0.06359473817664864,0.09529970004884633,ALLOW,0
2019-02-07 12:08:04,49.207.45.128,TXN968893989,HSR Layout,Debit,Service Charges,No,198,0,223731,0,0,12,0,13307.0,223929.0,0.0008842088340500784,12.9116,77.6474,12.925,77.5938,1.622459894798648,0,0,1,1.0,-0.29498591977803973,-0.2480134929991349,-0.5109123536749547,-0.3126673526936565,20,0.14285714285714285,0.02644436206272067,0.07300947438048955,ALLOW,0
2019-02-07 13:14:38,49.207.45.128,TXN234928461,MG Road,Debit,Bank Charges,No,38,0,223693,0,0,13,0,3994.0,223731.0,0.00016984682498178617,12.9758,77.6046,12.9116,77.6474,7.673374897217711,0,0,1,1.0,-0.46866857000294937,-0.5216565088224551,-0.5109123536749547,-0.31945471914814727,20,0.14285714285714285,0.01046577333559244,0.0634223211442126,ALLOW,0
2019-02-07 13:54:42,49.207.45.128,TXN532244740,MG Road,Debit,Bank Charges,No,123,0,223570,0,0,13,0,2404.0,223693.0,0.0005498607466483082,12.9758,77.6046,12.9758,77.6046,0.0,0,0,0,2.0,-0.37639966207096615,-0.5683753314530874,1.4320291815369501,-0.17472240216723084,0,0.0,0.3511897027224167,0.21071382163345,ALLOW,0
2019-02-07 14:15:44,49.207.45.128,TXN500897868,BTM Layout,Debit,Bank Charges,No,70,0,223500,0,0,14,0,1262.0,223570.0,0.00031310104217918325,,,12.9758,77.6046,0.0,0,0,1,2.0,-0.4339320399579674,-0.6019306116066611,1.4320291815369501,-0.2819637466509263,20,0.14285714285714285,0.09872575377569562,0.11637830940827451,ALLOW,0
2019-02-07 17:09:05,49.207.45.128,TXN718576956,MG Road,Debit,Transport,No,241,0,223259,0,0,17,0,10401.0,223500.0,0.0010782997762863536,12.9758,77.6046,,,0.0,0,0,1,1.0,-0.24830870753009526,-0.3334002216561271,-0.5109123536749547,-0.31250681308497746,20,0.14285714285714285,0.026822298984013435,0.0732362365332652,ALLOW,0
2019-02-07 22:40:55,49.207.45.128,TXN839830540,Jayanagar,Debit,Bank Charges,No,117,0,223142,0,0,22,0,19910.0,223259.0,0.0005240550212981336,12.925,77.5938,12.9758,77.6046,1.0430547375518067,0,0,1,1.0,-0.38291276145440023,-0.053998155999093765,-0.5109123536749547,-0.28972317639915734,20,0.14285714285714285,0.08045876649346405,0.10541811703893557,ALLOW,0
